coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,tidInterpreted,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
124106,unknown,,unknown,,Hymenoptera,,0,,,,,,,,urn:uuid:2f5d6d0c-d8f0-48d0-8adb-28b9ac88208d,"2019-07-19 13:52:15"
124101,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:5a1cc0bd-71a4-419d-ad2d-da9dcadffa5b,"2019-07-19 13:52:15"
124101,unknown,,unknown,,Hymenoptera,,0,,,,,,,,urn:uuid:4e70143c-7a78-4c94-a92b-1b1b966903c0,"2019-07-19 13:52:15"
124103,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:129c6d18-df0b-482e-95e7-9a467f67b9ad,"2019-07-19 13:52:15"
124103,unknown,,unknown,,Hymenoptera,,0,,,,,,,,urn:uuid:1ba5ea1f-3010-497a-a5fe-6080b2711e78,"2019-07-19 13:52:15"
120415,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:5915ed04-7fc8-407c-a9ac-ae5270f6b6f7,"2019-07-19 13:52:15"
120415,unknown,,unknown,,Hymenoptera,,0,,,,,,,,urn:uuid:bf364eca-471a-4855-bdfd-c5d32e790c2b,"2019-07-19 13:52:15"
124213,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:ab7f678e-9a5a-4963-a4fd-eace0c3e983e,"2019-07-19 13:52:15"
124213,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:408e9c69-b8b9-4d0a-8d7d-f110a82d4ef8,"2019-07-19 13:52:15"
124097,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:add7745b-63bc-4d26-86b2-4815f5dab445,"2019-07-19 13:52:15"
124097,unknown,,unknown,,Hymenoptera,,0,,,,,,,,urn:uuid:a84c872e-4a09-419b-8c68-7a1a0d45ac17,"2019-07-19 13:52:15"
115056,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:01690734-367a-460f-9ba2-49f2d5301bbe,"2019-07-19 13:54:59"
115056,"Rachel Behm",,2017,,"Largus californicus",,1,"Van Duzee, 1923",,,,,,,urn:uuid:3243f4cf-1d21-412d-970e-50f1edef5b8b,"2019-07-19 13:54:59"
126283,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:ce3aa4bf-087f-4285-87b5-d3e1635ce164,"2019-07-19 13:54:59"
126101,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:c15ed698-5e9c-4d83-b948-e21592d575e3,"2019-07-19 13:54:59"
126101,unknown,,unknown,,Empidoidea,,0,,,,,,,,urn:uuid:b1813f30-1c18-4d94-a117-37b1c71d9f7a,"2019-07-19 13:54:59"
126108,"Rachel Behm",,,,Empidoidea,,0,,,,,,,,urn:uuid:312dd7b7-b450-4ba6-9544-9e943d610db8,"2019-07-19 13:54:59"
126108,unknown,,unknown,,Empidoidea,,0,,,,,,,,urn:uuid:1e21906f-9982-4e0e-9cae-f9ee318b1080,"2019-07-19 13:54:59"
126358,"Rachel Behm",,,,Empidoidea,,1,,,,,,,,urn:uuid:4b65b425-4422-4232-9e6f-6f52f2ec0857,"2019-07-19 13:54:59"
126217,"Rachel Behm",,,,Empidoidea,,1,,,,,,,,urn:uuid:892f7e9e-678a-442f-9ed8-ab9e14c7e0b4,"2019-07-19 13:54:59"
116786,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:c6f394ad-bdc8-4372-baa5-56929b3e4649,"2019-07-19 14:14:18"
116786,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:2fc89ccf-9d31-4891-874b-10bef1c141fd,"2019-07-19 14:14:18"
116729,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:7de6946d-8537-4428-8e04-30760f05f1be,"2019-07-19 14:14:18"
116729,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:921111b6-42c4-4215-a19c-8ff4ff0b2367,"2019-07-19 14:14:18"
115752,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:43c5b482-1f10-4156-9ecb-3e332b69e4f8,"2019-07-19 14:14:18"
115752,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:9c19db6b-2538-45d3-8f3d-4c54bbef2001,"2019-07-19 14:14:18"
116524,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:6fbc135a-ae14-448e-ad74-07e8439c3cb5,"2019-07-19 14:14:18"
116524,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:3447602e-20ea-4a83-8051-3a3315485b54,"2019-07-19 14:14:18"
116504,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:3ba5f698-a921-4e7b-9226-54ffdf1b278b,"2019-07-19 14:14:18"
116504,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:0d27c253-fd95-46c9-a73a-29b8e1699f9a,"2019-07-19 14:14:18"
117145,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:3bfb358e-c479-44b1-aa25-d6e1e5aacb12,"2019-07-19 14:14:18"
117145,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:0ee09dde-a8cd-4a4a-8bee-75e971868b04,"2019-07-19 14:14:18"
117151,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:c2011614-9d73-4f5f-b3a2-14d9547e3043,"2019-07-19 14:14:18"
117151,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:cc819326-1d98-4881-b3b9-74bb2df0607f,"2019-07-19 14:14:18"
117149,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:75261466-d8b9-4a45-a2b1-1a3b4ef7793e,"2019-07-19 14:14:18"
117149,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:2e050158-5d19-49b7-91e3-7e934300e88e,"2019-07-19 14:14:18"
116965,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:513ad598-714e-400a-b23f-e613236ba25c,"2019-07-19 14:14:18"
116965,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:8206b6f2-2415-47d6-990a-642ae9531177,"2019-07-19 14:14:18"
116974,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:46a8680a-7fd3-49b0-9dba-5c6b9011d55c,"2019-07-19 14:14:18"
116974,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:7a1eae00-5330-47a9-b197-29413cffa7ef,"2019-07-19 14:14:18"
117000,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:2d5e106c-cf7a-4420-b98c-0932eb8a587f,"2019-07-19 14:14:18"
117000,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:462309f9-c447-4109-9b95-c5f303439720,"2019-07-19 14:14:18"
117234,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:efe89cd6-0b31-42dc-909d-c262886fd633,"2019-07-19 14:14:18"
117234,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:dc391df8-7605-48d9-a8d1-bece83e28f3c,"2019-07-19 14:14:18"
117052,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:e7ba3968-6d09-46a7-ab90-9296c26b90e7,"2019-07-19 14:14:18"
117052,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:136482ce-0ba9-4a66-8812-d66a9b9561f0,"2019-07-19 14:14:18"
117221,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:79c30650-59bc-4515-912a-efe01567d326,"2019-07-19 14:14:18"
117221,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:62b41498-4581-453f-81f9-7ef21a0c272e,"2019-07-19 14:14:18"
117007,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:6d07add4-5307-4e94-81c1-d88cb863d6ed,"2019-07-19 14:14:18"
117007,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:10b0f24c-0a69-4af6-81b9-09b1ada0ce85,"2019-07-19 14:14:18"
116520,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:2997a10e-0a0b-4bc5-a126-2af9bf0c7312,"2019-07-19 14:14:18"
116520,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:0f3e89ff-9777-4c72-bd21-78db60c28a0c,"2019-07-19 14:14:18"
116759,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:8960a0f2-af10-42f9-87f1-cfdab2432d7e,"2019-07-19 14:14:18"
116759,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:d55bc1ca-0979-4980-98a4-5f52c73acbb9,"2019-07-19 14:14:18"
116679,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:52460270-707c-4006-9886-6f0a7c6fc5a6,"2019-07-19 14:14:18"
116679,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:a5c32b50-573d-48cb-895f-8fea2bfd6a32,"2019-07-19 14:14:18"
116357,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:c3463ca9-accf-4d21-8468-f3a2e58a5252,"2019-07-19 14:14:18"
116357,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:86ebdc62-1e3f-4f03-8001-80c008147871,"2019-07-19 14:14:18"
115782,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:c0c09cc3-7191-4575-8caf-48d49b2df3cc,"2019-07-19 14:14:18"
115782,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:e92ebc3f-dc82-480a-b566-5115bcf71f46,"2019-07-19 14:14:18"
116375,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:2d004a41-9581-4582-8fa2-671fda50eb45,"2019-07-19 14:14:18"
116375,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:ccce7f17-05a1-4aa9-8489-a9ad9aa93cbf,"2019-07-19 14:14:18"
116721,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:e86c7b63-5d11-4e4b-a140-9f6544bd642b,"2019-07-19 14:14:18"
116721,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:d2e70a8d-faa6-44b5-ab70-5cbdf8ca0443,"2019-07-19 14:14:18"
117022,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:e7dfe00c-b630-489c-9bf5-cacee327162f,"2019-07-19 14:14:19"
117022,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:c9a2245a-1cfe-4523-8256-36e77c27f4f6,"2019-07-19 14:14:19"
117106,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:90f35564-14d1-40c5-98bc-1915dd30acf4,"2019-07-19 14:14:19"
117106,unknown,,unknown,,Diptera,,0,,,,,,,,urn:uuid:b03de88d-1680-46f3-9aae-827743ede90e,"2019-07-19 14:14:19"
116998,"Rachel Behm",,2019,,Pipunculinae,,1,,,,,,,,urn:uuid:8c3655b6-dd12-47fa-a64b-905f197becfa,"2019-07-19 14:14:19"
