gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2013215826	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007531_lg.jpg											
2013215825	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007435_lg.jpg											
2013215824	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007429_lg.jpg											
2013215823	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007541_lg.jpg											
2013215822	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007417_lg.jpg											
2013215821	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007481_lg.jpg											
2013215820	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007425_lg.jpg											
2013215819	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007412_lg.jpg											
2013215818	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007434_lg.jpg											
2013215817	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007424_lg.jpg											
2013215816	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007432_lg.jpg											
2013215815	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007410_lg.jpg											
2013215814	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007546_lg.jpg											
2013215813	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007478_lg.jpg											
2013215812	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007428_lg.jpg											
2013215811	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007488_lg.jpg											
2013215810	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007331_lg.jpg											
2013215809	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007379_lg.jpg											
2013215808	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007371_lg.jpg											
2013215807	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007472_lg.jpg											
2013215806	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007503_lg.jpg											
2013215805	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00008/UCSB-IZC00008012_lg.jpg											
2013215804	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007510_lg.jpg											
2013215803	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007423_lg.jpg											
2013215802	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007407_lg.jpg											
2013215801	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007421_lg.jpg											
2013215800	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007394_lg.jpg											
2013215799	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007392_lg.jpg											
2013215798	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007402_lg.jpg											
2013215797	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007543_lg.jpg											
2013215796	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007474_lg.jpg											
2013215795	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007372_lg.jpg											
2013215794	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007346_lg.jpg											
2013215793	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007459_lg.jpg											
2013215792	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007389_lg.jpg											
2013215791	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007501_lg.jpg											
2013215790	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007359_lg.jpg											
2013215789	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007437_lg.jpg											
2013215788	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007451_lg.jpg											
2013215787	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007390_lg.jpg											
2013215786	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007381_lg.jpg											
2013215785	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007493_lg.jpg											
2013215784	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007370_lg.jpg											
2013215783	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007399_lg.jpg											
2013215782	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007414_lg.jpg											
2013215781	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007427_lg.jpg											
2013215780	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007942_lg.jpg											
2013215779	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007453_lg.jpg											
2013215778	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007398_lg.jpg											
2013215777	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007422_lg.jpg											
2013215776	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007457_lg.jpg											
2013215775	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007347_lg.jpg											
2013215774	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007321_lg.jpg											
2013215773	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007332_lg.jpg											
2013215772	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007340_lg.jpg											
2013215771	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007377_lg.jpg											
2013215770	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007376_lg.jpg											
2013215769	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007471_lg.jpg											
2013215768	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007465_lg.jpg											
2013215767	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007343_lg.jpg											
2013215766	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007352_lg.jpg											
2013215765	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007395_lg.jpg											
2013215764	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007401_lg.jpg											
2013215763	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007411_lg.jpg											
2013215762	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007369_lg.jpg											
2013215761	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004922_lg.jpg											
2013215760	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007367_lg.jpg											
2013215759	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007306_lg.jpg											
2013215758	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007416_lg.jpg											
2013215757	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007391_lg.jpg											
2013215756	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007385_lg.jpg											
2013215755	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007365_lg.jpg											
2013215754	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007409_lg.jpg											
2013215753	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007400_lg.jpg											
2013215752	StillImage	image/jpeg	http://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC_00000129_1491522286_lg.jpg											
2013215751	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007431_lg.jpg											
2013215750	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007448_lg.jpg											
2013215749	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007336_lg.jpg											
2013215748	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007322_lg.jpg											
2013215747	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/201803/2018-03-15_171732_1521160058_lg.jpg											
2013215747	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/201803/OTU957_1521160229_lg.jpg											
2013215746	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007363_lg.jpg											
2013215745	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007337_lg.jpg											
2013215744	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007348_lg.jpg											
2013215743	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007368_lg.jpg											
2013215742	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007286_lg.jpg											
2013215741	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007350_lg.jpg											
2013215740	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007366_lg.jpg											
2013215739	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007383_lg.jpg											
2013215738	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007375_lg.jpg											
2013215737	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007303_lg.jpg											
2013215736	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007323_lg.jpg											
2013215735	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007354_lg.jpg											
2013215734	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007393_lg.jpg											
2013215733	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007284_lg.jpg											
2013215732	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007315_lg.jpg											
2013215731	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007357_lg.jpg											
2013215730	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007380_lg.jpg											
2013215729	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007364_lg.jpg											
2013215728	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007330_lg.jpg											
2013215727	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007384_lg.jpg											
2013215726	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007403_lg.jpg											
2013215725	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007287_lg.jpg											
2013215724	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007351_lg.jpg											
2013215723	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007345_lg.jpg											
2013215722	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007405_lg.jpg											
2013215721	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007329_lg.jpg											
2013215720	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007285_lg.jpg											
2013215719	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007344_lg.jpg											
2013215718	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007334_lg.jpg											
2013215717	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007342_lg.jpg											
2013215716	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007298_lg.jpg											
2013215714	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007356_lg.jpg											
2013215713	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007382_lg.jpg											
2013215712	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007353_lg.jpg											
2013215711	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007274_lg.jpg											
2013215710	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007292_lg.jpg											
2013215709	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007269_lg.jpg											
2013215708	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007307_lg.jpg											
2013215707	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007290_lg.jpg											
2013215706	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007339_lg.jpg											
2013215705	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007327_lg.jpg											
2013215704	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007268_lg.jpg											
2013215703	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007312_lg.jpg											
2013215702	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007341_lg.jpg											
2013215701	StillImage	image/jpeg	http://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC_00000361_1498513439_lg.jpg											
2013215700	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007308_lg.jpg											
2013215699	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007261_lg.jpg											
2013215698	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007386_lg.jpg											
2013215697	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007293_lg.jpg											
2013215696	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007265_lg.jpg											
2013215695	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007313_lg.jpg											
2013215693	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007326_lg.jpg											
2013215692	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007279_lg.jpg											
2013215691	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007320_lg.jpg											
2013215690	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007349_lg.jpg											
2013215689	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007324_lg.jpg											
2013215688	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007338_lg.jpg											
2013215687	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC00000916_lg.jpg											
2013215686	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007325_lg.jpg											
2013215685	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007280_lg.jpg											
2013215684	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007304_lg.jpg											
2013215683	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007266_lg.jpg											
2013215682	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007310.jpg											
2013215681	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC00000856_lg.jpg											
2013215680	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007360_lg.jpg											
2013215679	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC00000880_lg.jpg											
2013215678	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007305_lg.jpg											
2013215677	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC00000796_lg.jpg											
2013215676	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00005/UCSB-IZC00005097_lg.jpg											
2013215675	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007302_lg.jpg											
2013215674	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007299_lg.jpg											
2013215673	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007361_lg.jpg											
2013215672	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007295.jpg											
2013215671	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007300_lg.jpg											
2013215670	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007273_lg.jpg											
2013215669	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00003/2018-03-21_160521_1521674977.jpg											
2013215668	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC00000910_lg.jpg											
2013215667	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007316_lg.jpg											
2013215666	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007289_lg.jpg											
2013215665	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00003/2018-03-21_160521_1521674977.jpg											
2013215664	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00003/2018-03-21_155632_1521674245.jpg											
